num__age,num__wkhtot,num__educ_mob_avg,num__gov_trust_mob,num__equality_mob,gen_trust__gen_trust,income_decile__income_decile,resp_ed__resp_ed,EQI__EQI,unemp_nuts2__unemp_nuts2,social_ties__social_ties,nom__gender_0,nom__gender_1,nom__marital_status_0.0,nom__marital_status_3.0,nom__union_member_0.0,nom__child_ever_1.0,nom__domicile_cleaned_1.0,nom__unemp_ever_0.0,nom__unemp_ever_1.0
-0.657179021896413,-0.0272509397557806,-0.2420754834631943,0.6520293960830748,0.032453170090833,2.0,6.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.5285393578375491,-0.0272509397557806,-0.2420754834631943,1.574470440613799,1.4645995465066697,1.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.530866249068806,0.3360586239160379,-2.647831300948773,-0.2704116484476496,-0.6836200181170851,2.0,5.0,3.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3413206663006077,1.062677751259675,0.3593634709082003,1.574470440613799,0.032453170090833,3.0,8.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.345147869334844,0.3360586239160379,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,8.0,2.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.657179021896413,2.1526064422751308,-0.2420754834631943,-0.2704116484476496,0.032453170090833,3.0,7.0,6.0,1.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.5285393578375491,0.1907347984473105,0.3593634709082003,1.574470440613799,0.032453170090833,3.0,4.0,5.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2188350965072372,0.6993681875878565,-1.4449533922059836,0.1908088738177125,-0.6836200181170851,3.0,7.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0901954324483731,0.2633967111816742,-0.5427949606488917,-1.1928526929783738,0.032453170090833,2.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
-0.5947727913840992,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,0.0,6.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.4661331273252352,-0.7538700670994177,1.5622413796509895,1.574470440613799,0.032453170090833,3.0,7.0,4.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.033116716773275,1.4259873149314934,0.960802425279595,-0.2704116484476496,1.4645995465066697,2.0,4.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.2789144357882939,-0.0272509397557806,-0.2420754834631943,0.6520293960830748,0.032453170090833,3.0,6.0,2.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.6518515070591973,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0.7157580493744905,-0.0272509397557806,-0.2420754834631943,-0.2704116484476496,0.032453170090833,2.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1.2774141239853145,0.3360586239160379,0.0586439937225029,-0.2704116484476496,1.4645995465066697,1.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.1564288659949231,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,4.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.6518515070591973,-0.0272509397557806,0.0586439937225029,1.574470440613799,1.4645995465066697,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
-1.0316164049702958,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,0.032453170090833,2.0,6.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.5894452765468836,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0.1541019747636663,-0.0272509397557806,-0.2420754834631943,1.574470440613799,0.032453170090833,3.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.6518515070591973,-0.0272509397557806,0.960802425279595,-0.2704116484476496,1.4645995465066697,2.0,6.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.033116716773275,-0.0272509397557806,0.960802425279595,-0.2704116484476496,0.032453170090833,0.0,8.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0901954324483731,-1.4804891944430547,-1.1442339150202865,-0.2704116484476496,-0.6836200181170851,2.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.6556787100934336,-0.0272509397557806,0.960802425279595,1.574470440613799,0.032453170090833,3.0,6.0,6.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7781642798868043,-1.4804891944430547,2.765119288393779,-0.2704116484476496,0.032453170090833,3.0,0.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.7819914829210406,-0.0272509397557806,1.5622413796509895,0.6520293960830748,1.4645995465066697,0.0,6.0,5.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.2203354083102164,2.1526064422751308,-0.2420754834631943,-1.1928526929783738,0.032453170090833,1.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.1564288659949231,-0.0272509397557806,0.960802425279595,1.574470440613799,1.4645995465066697,3.0,9.0,4.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.9014764291084525,-0.0272509397557806,0.0586439937225029,-0.2704116484476496,0.032453170090833,0.0,6.0,2.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
-0.345147869334844,0.3360586239160379,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,6.0,5.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.7157580493744905,-0.0272509397557806,0.3593634709082003,0.6520293960830748,0.032453170090833,2.0,6.0,4.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.3436475575318647,2.1526064422751308,-0.5427949606488917,-0.2704116484476496,0.032453170090833,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4037268968129215,-0.3905605034275992,-0.2420754834631943,-0.2704116484476496,2.8967459229225057,3.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5323665608717854,-0.0272509397557806,-0.2420754834631943,0.6520293960830748,0.032453170090833,2.0,5.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1.5270390460345695,0.1180728857129467,0.3593634709082003,0.6520293960830748,0.032453170090833,2.0,6.0,5.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0.5285393578375491,9.273473890242776,-0.2420754834631943,-0.2704116484476496,1.4645995465066697,1.0,3.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.4037268968129215,-1.1171796307712365,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,0.0,2.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.8443977134333543,0.6993681875878565,0.3593634709082003,-0.2704116484476496,0.032453170090833,3.0,4.0,3.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.2774141239853145,-0.172574765224508,1.2615219024652924,1.574470440613799,0.032453170090833,3.0,6.0,5.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.4022265850099422,-0.3905605034275992,-0.5427949606488917,1.574470440613799,0.032453170090833,3.0,9.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.4060537880441786,0.3360586239160379,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,8.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.969210174457982,1.062677751259675,1.5622413796509895,1.574470440613799,0.032453170090833,3.0,9.0,5.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.5947727913840992,-0.7538700670994177,2.163680334022384,1.574470440613799,0.032453170090833,3.0,5.0,5.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.0316164049702958,-0.0272509397557806,0.0586439937225029,-0.2704116484476496,1.4645995465066697,1.0,6.0,6.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.780491171118061,0.2633967111816742,-1.745672869391681,-0.2704116484476496,-0.6836200181170851,3.0,8.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.0955229472855888,-0.0272509397557806,1.2615219024652924,0.6520293960830748,1.4645995465066697,3.0,9.0,6.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.4661331273252352,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0292895137390387,-2.933727449130329,0.3593634709082003,0.6520293960830748,1.4645995465066697,2.0,9.0,6.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0916957442513525,1.4259873149314934,-0.5427949606488917,0.6520293960830748,0.032453170090833,2.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.842897401630375,-0.0999128524901443,-0.2420754834631943,0.6520293960830748,0.032453170090833,3.0,6.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.1564288659949231,-0.0272509397557806,1.862960856836687,0.6520293960830748,1.4645995465066697,2.0,6.0,6.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2.1511013511577075,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,1.0,0.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1.152601662960687,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0.2165082052759801,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.2827416388225302,-0.0272509397557806,-1.1442339150202865,-0.2704116484476496,0.032453170090833,3.0,6.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.152601662960687,1.1353396639940387,0.960802425279595,-0.2704116484476496,1.4645995465066697,1.0,4.0,6.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.969210174457982,-0.0272509397557806,0.3593634709082003,-1.1928526929783738,1.4645995465066697,2.0,6.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
-0.033116716773275,-0.0272509397557806,-1.1442339150202865,-0.7316321707130117,-0.6836200181170851,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.2188350965072372,0.1907347984473105,1.5622413796509895,0.6520293960830748,0.032453170090833,2.0,4.0,6.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.776663968083825,-0.0272509397557806,-0.2420754834631943,0.6520293960830748,0.032453170090833,2.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.969210174457982,0.554044362119129,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,4.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0901954324483731,-2.3524321472554193,-0.2420754834631943,0.6520293960830748,0.032453170090833,2.0,4.0,1.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3413206663006077,-0.0272509397557806,-0.5427949606488917,0.6520293960830748,1.4645995465066697,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.530866249068806,-0.3905605034275992,0.0586439937225029,0.6520293960830748,0.032453170090833,2.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2812413270195508,-0.0272509397557806,0.960802425279595,-0.2704116484476496,0.032453170090833,2.0,7.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.1564288659949231,-0.0272509397557806,-0.2420754834631943,-0.2704116484476496,1.4645995465066697,3.0,6.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.1564288659949231,-0.0272509397557806,-0.2420754834631943,0.6520293960830748,2.8967459229225057,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.0940226354826097,-0.0272509397557806,2.163680334022384,-1.1928526929783738,0.032453170090833,2.0,3.0,5.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.8390701985961384,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.5323665608717854,-0.0272509397557806,0.3593634709082003,1.574470440613799,1.4645995465066697,3.0,4.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0292895137390387,-2.933727449130329,0.3593634709082003,-0.2704116484476496,0.032453170090833,1.0,4.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.5270390460345695,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
-1.6556787100934336,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,6.0,6.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.0955229472855888,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.840570510399118,0.3360586239160379,1.5622413796509895,0.6520293960830748,0.032453170090833,0.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.657179021896413,0.6993681875878565,-0.2420754834631943,-0.2704116484476496,0.032453170090833,3.0,6.0,3.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.4075540998471578,-0.3178985906932354,0.3593634709082003,0.6520293960830748,1.4645995465066697,3.0,5.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4699603303594716,-0.0272509397557806,0.960802425279595,-1.1928526929783738,0.032453170090833,1.0,7.0,4.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.1541019747636663,1.062677751259675,2.765119288393779,1.574470440613799,0.032453170090833,3.0,9.0,6.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.969210174457982,1.4259873149314934,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,7.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1.9014764291084525,-0.0272509397557806,2.163680334022384,0.6520293960830748,0.032453170090833,3.0,6.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
-1.4060537880441786,-0.0272509397557806,-2.3471118237630755,0.1908088738177125,-0.6836200181170851,3.0,8.0,3.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0901954324483731,-0.0272509397557806,-0.2420754834631943,1.574470440613799,0.032453170090833,2.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.2150078934730009,-0.0272509397557806,0.960802425279595,-0.2704116484476496,0.032453170090833,1.0,2.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
-1.3436475575318647,1.4259873149314934,0.960802425279595,-1.1928526929783738,0.032453170090833,1.0,4.0,6.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
-1.1564288659949231,-0.7538700670994177,-0.2420754834631943,1.574470440613799,0.032453170090833,3.0,4.0,5.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.7819914829210406,-1.4804891944430547,-0.5427949606488917,1.574470440613799,0.032453170090833,3.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.4699603303594716,-0.0272509397557806,1.5622413796509895,1.574470440613799,0.032453170090833,3.0,6.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2.213507581670022,-0.0272509397557806,0.6600829480938977,-0.2704116484476496,0.032453170090833,3.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
-1.1564288659949231,0.2633967111816742,0.6600829480938977,-0.2704116484476496,0.032453170090833,2.0,6.0,5.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.7781642798868043,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,3.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.4699603303594716,0.2633967111816742,-0.5427949606488917,0.6520293960830748,0.032453170090833,3.0,8.0,5.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.530866249068806,-2.0617844963179643,-0.2420754834631943,-0.2704116484476496,0.032453170090833,2.0,6.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8443977134333543,-1.1171796307712365,0.3593634709082003,0.6520293960830748,0.032453170090833,2.0,6.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.0316164049702958,0.3360586239160379,1.5622413796509895,0.6520293960830748,0.032453170090833,2.0,7.0,5.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.7819914829210406,-0.7538700670994177,-1.4449533922059836,-0.2704116484476496,-0.6836200181170851,2.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.9653829714237456,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.969210174457982,1.4259873149314934,1.5622413796509895,0.6520293960830748,1.4645995465066697,2.0,6.0,6.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.5323665608717854,0.6993681875878565,0.0586439937225029,1.574470440613799,0.032453170090833,2.0,3.0,3.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.3436475575318647,-0.0272509397557806,0.960802425279595,0.6520293960830748,0.032453170090833,2.0,6.0,6.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.9653829714237456,-0.0272509397557806,0.0586439937225029,0.6520293960830748,0.032453170090833,3.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
-1.780491171118061,0.045410972978583,-1.4449533922059836,0.1908088738177125,-0.6836200181170851,2.0,6.0,4.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5947727913840992,-0.4632224161619628,0.6600829480938977,1.574470440613799,1.4645995465066697,2.0,9.0,5.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.2789144357882939,-0.0272509397557806,-0.5427949606488917,0.6520293960830748,0.032453170090833,2.0,9.0,2.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.5909455883498629,-0.0272509397557806,0.0586439937225029,-1.1928526929783738,0.032453170090833,0.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.4661331273252352,0.6993681875878565,-0.5427949606488917,1.574470440613799,0.032453170090833,3.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.0955229472855888,-0.172574765224508,-1.1442339150202865,-1.1928526929783738,-0.6836200181170851,1.0,6.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.9638826596207664,-0.0272509397557806,-1.1442339150202865,-0.7316321707130117,0.032453170090833,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.1579291777979026,9.273473890242776,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7195852524087267,-0.0272509397557806,0.3593634709082003,0.6520293960830748,0.032453170090833,2.0,6.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.4022265850099422,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
-0.7195852524087267,-2.207108321786692,0.6600829480938977,0.6520293960830748,0.032453170090833,1.0,6.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0916957442513525,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,6.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.4699603303594716,0.6993681875878565,-2.0463923465773783,-0.7316321707130117,0.032453170090833,2.0,7.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.4699603303594716,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.5285393578375491,-0.3905605034275992,0.960802425279595,0.6520293960830748,0.032453170090833,2.0,5.0,3.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.7781642798868043,-0.0272509397557806,-0.2420754834631943,-1.1928526929783738,0.032453170090833,0.0,2.0,4.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0277892019360595,2.1526064422751308,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,3.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.1564288659949231,0.1180728857129467,0.3593634709082003,-1.1928526929783738,1.4645995465066697,0.0,6.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.0940226354826097,0.1180728857129467,-0.5427949606488917,0.6520293960830748,1.4645995465066697,2.0,6.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
-1.1564288659949231,-0.0272509397557806,0.6600829480938977,1.574470440613799,1.4645995465066697,3.0,4.0,5.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.842897401630375,-0.0272509397557806,0.3593634709082003,1.574470440613799,0.032453170090833,3.0,9.0,5.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7819914829210406,2.1526064422751308,0.960802425279595,-0.2704116484476496,1.4645995465066697,2.0,6.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.5894452765468836,-0.0272509397557806,-0.5427949606488917,-1.1928526929783738,1.4645995465066697,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0916957442513525,1.4259873149314934,-1.1442339150202865,-0.7316321707130117,0.032453170090833,2.0,6.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.4699603303594716,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,8.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0901954324483731,0.6993681875878565,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.4661331273252352,0.1180728857129467,1.5622413796509895,0.6520293960830748,0.032453170090833,3.0,9.0,4.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
